emsId,genres,title,audience,critics,Date of Movie Release,Scraped Audience,Scraped Critics
4c431af8-2e3a-4b8a-a3fd-3128aafe9a95,"Drama, Western, Mystery & Thriller",Cry Macho,64,57,2021-09-17,TRUE,TRUE
c4fbb673-9752-3c33-8b77-e782c2f6ecb6,"Musical, Fantasy, Romance",Cinderella,58,41,2021-09-03,TRUE,TRUE
4f12e008-d22e-35e3-ae66-0facd40741da,"Action, Adventure, Fantasy",Shang-Chi and the Legend of the Ten Rings,98,91,2021-09-03,TRUE,TRUE
189629c3-c5da-3228-b8c8-f8b965ecf2c6,"Horror, Mystery & Thriller",Candyman,72,84,2021-08-27,TRUE,TRUE
f7078318-72a5-3e88-a757-9d0eda546101,"Kids & Family, Comedy, Adventure, Action, Animation",PAW Patrol: The Movie,97,80,2021-08-20,TRUE,TRUE
9f0ff428-97ca-3e07-a336-31c3db5f67b8,"Sci-Fi, Mystery & Thriller",Reminiscence,37,36,2021-08-20,TRUE,TRUE
d32e1d96-401a-4e73-95ea-369d3aaabfef,Drama,CODA,91,94,2021-08-13,TRUE,TRUE
a00071da-c39b-44f7-a4ef-176ac83e4cca,"Action, Adventure, Comedy",Free Guy,94,80,2021-08-13,TRUE,TRUE
d46f2b9a-c2f2-4057-835d-2a6b23ea5568,"Biography, Drama, Music",Respect,95,68,2021-08-13,TRUE,TRUE
42f2f1e9-670e-44db-80b9-7aaab25985b1,"Action, Adventure, Comedy",The Suicide Squad,82,90,2021-08-06,TRUE,TRUE
56ab391a-d19f-33f4-9609-e1fc2e6ed6ac,"Adventure, Action, Comedy, Fantasy",Jungle Cruise,92,63,2021-07-30,TRUE,TRUE
40fe2f6f-d727-3394-9965-61f385ee9230,Drama,Stillwater,72,75,2021-07-30,TRUE,TRUE
b9e9bad0-8233-4f4b-8b09-fcf7a61a3b33,"Fantasy, Adventure",The Green Knight,50,89,2021-07-30,TRUE,TRUE
0b633a54-bb3c-45f5-904c-23de15bb2eb7,"Horror, Mystery & Thriller",Old,53,50,2021-07-23,TRUE,TRUE
1b980977-2c38-3235-85e5-32b78b0f8803,"Action, Adventure",Snake Eyes: G.I. Joe Origins,74,35,2021-07-23,TRUE,TRUE
2cf75de0-1443-323c-a267-6a912a276ceb,"Kids & Family, Comedy, Adventure, Fantasy",Space Jam: A New Legacy,79,25,2021-07-16,TRUE,TRUE
9d36e70e-2ede-34a5-9f2e-8eae12cf7731,"Action, Adventure",Black Widow,91,79,2021-07-09,TRUE,TRUE
dae3da39-5da7-3cf8-ae79-6cf21e7e7892,Horror,Fear Street Part One: 1994,63,84,2021-07-02,TRUE,TRUE
d1f9635a-d02e-35b6-96cc-06fa0931cdd5,"Kids & Family, Comedy, Adventure, Animation",The Boss Baby: Family Business,89,46,2021-07-02,TRUE,TRUE
d91e6c3a-5ec3-3cfa-a7c4-176a6bfcf36f,"Action, Mystery & Thriller, Horror",The Forever Purge,78,49,2021-07-02,TRUE,TRUE
28a84516-6ac3-3842-8ade-4f0e4aa1b43f,"Sci-Fi, Action, Adventure",The Tomorrow War,76,52,2021-07-02,TRUE,TRUE
6490d427-6414-39aa-9cf6-cbe57102f87a,"Action, Adventure, Crime",F9 The Fast Saga,82,59,2021-06-25,TRUE,TRUE
8b5bcaff-490a-438a-b572-367251479a2e,"Kids & Family, Comedy, Fantasy, Animation",Luca,85,91,2021-06-18,TRUE,TRUE
b58fa22c-a753-3d57-9006-6bf8b83ec478,"Action, Comedy",The Hitman's Wife's Bodyguard,79,26,2021-06-16,TRUE,TRUE
d23cbce9-1fa9-4194-8e5f-5e01eced2214,"History, Drama",12 Mighty Orphans,94,63,2021-06-11,TRUE,TRUE
49418f83-762f-439c-9152-3d2407529792,Musical,In the Heights,94,94,2021-06-10,TRUE,TRUE
5544efe1-76f4-3a8c-bcdb-c050468b6a09,"Kids & Family, Comedy, Fantasy, Adventure",Peter Rabbit 2: The Runaway,89,67,2021-06-10,TRUE,TRUE
779f2521-c317-3491-b5ea-a1f961bc0711,"Horror, Mystery & Thriller",The Conjuring: The Devil Made Me Do It,83,55,2021-06-04,TRUE,TRUE
7acb1149-a528-3e17-944b-add929a4c5b1,"Horror, Sci-Fi, Mystery & Thriller",A Quiet Place Part II,92,91,2021-05-28,TRUE,TRUE
d64c1e77-b505-3cf1-9526-792b2f0baf5f,"Comedy, Kids & Family",Cruella,97,75,2021-05-28,TRUE,TRUE
de940bf0-a48a-3567-9561-94df686caedd,"Horror, Mystery & Thriller",Spiral: From the Book of Saw,75,37,2021-05-14,TRUE,TRUE
087e9bdb-5aa0-3b4d-9bd8-d6614fa63051,"Action, Mystery & Thriller, Crime, Drama",Wrath of Man,90,67,2021-05-07,TRUE,TRUE
95e19466-a0e1-4255-87f2-6e4f86bf3625,"Action, Horror, War",Shadow in the Cloud,32,77,2021-05-05,TRUE,TRUE
97096a46-93a4-3a23-a5fb-877efdc910b4,"Action, Mystery & Thriller",Tom Clancy's Without Remorse,41,45,2021-04-30,TRUE,TRUE
f3602973-befc-3ef0-aacf-2a8d8a3ff384,"Fantasy, Adventure, Action, Anime",Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,99,98,2021-04-23,TRUE,TRUE
170b04f2-60c7-4b37-adff-ee3a13528291,"Action, Adventure, Fantasy",Mortal Kombat,86,55,2021-04-23,TRUE,TRUE
792ecd7c-ad65-363e-b285-8c0a6e2d8120,"Kids & Family, Comedy, Adventure, Animation, Action, Sci-Fi",The Mitchells vs. the Machines,89,97,2021-04-23,TRUE,TRUE
73965d81-740f-45e3-bfd2-b69a3399b237,"Sci-Fi, Drama, Mystery & Thriller",Stowaway,45,76,2021-04-22,TRUE,TRUE
5628e362-fb1f-4f27-a4ea-cda1a8c901dd,"Comedy, Adventure",Thunder Force,23,22,2021-04-09,TRUE,TRUE
04bd0a06-366b-39cb-a3f5-3d26aad6d986,"Sci-Fi, Action, Adventure",Godzilla vs. Kong,91,76,2021-03-31,TRUE,TRUE
21e612f5-896e-346f-b49b-536b5eb10d65,"Action, Mystery & Thriller, Comedy",Nobody,94,84,2021-03-26,TRUE,TRUE
e855b682-bf8b-3e1b-8fb4-9b06fe51b8ee,"Mystery & Thriller, History, Drama",The Courier,95,85,2021-03-19,TRUE,TRUE
1df30a12-d169-3ac8-a113-af76a029eabc,"Action, Adventure, Fantasy",Zack Snyder's Justice League,93,71,2021-03-18,TRUE,TRUE
608db72b-1249-3448-b99c-79e9a9c44f2e,Comedy,Coming 2 America,38,49,2021-03-05,TRUE,TRUE
565d2359-d27e-3f04-884b-c931f2b2ec4f,"Kids & Family, Fantasy, Adventure, Animation",Raya and the Last Dragon,97,93,2021-03-05,TRUE,TRUE
3a9a008b-5d36-4fd4-b3f5-ef725a08110b,Drama,The Father,92,98,2021-02-26,TRUE,TRUE
6683fdf1-4338-310d-bb96-7823fa8fe368,"Kids & Family, Comedy",Tom & Jerry,82,30,2021-02-26,TRUE,TRUE
ab15c967-7aaa-4a4c-992a-dd175bcbd05f,"Comedy, Mystery & Thriller",I Care a Lot,36,79,2021-02-19,TRUE,TRUE
1ff1af44-e62b-4278-b21f-06e1a77f634e,Drama,Minari,87,98,2021-02-12,TRUE,TRUE
7edba3df-60e5-4678-8791-52dda185b7af,"Horror, Action, Mystery & Thriller",Willy's Wonderland,67,61,2021-02-12,TRUE,TRUE
e95a63f1-87b5-3ee8-a9d5-0d17bac806c2,"Musical, Drama",Music,14,7,2021-02-01,TRUE,TRUE
31612b3e-c3f7-368e-9bc0-f158901f1a52,"Mystery & Thriller, Crime, Drama",The Little Things,67,45,2021-01-29,TRUE,TRUE
c4b30fa1-9036-3c88-a8b1-2731bf3afc38,"Action, Mystery & Thriller",Greenland,63,78,2021-01-26,TRUE,TRUE
62ee4b97-0aa6-3f9f-96a7-674c4dbff235,Mystery & Thriller,A Serbian Film,43,45,2021-01-18,TRUE,TRUE
156a3a87-e277-39c1-87c8-f15d6c138ec1,"Western, Adventure, Drama",News of the World,89,88,2020-12-25,TRUE,TRUE
cae1172d-7bf6-4d2c-9f2d-95ceb23dc0e2,"Kids & Family, Comedy, Adventure, Animation",Soul,88,95,2020-12-25,TRUE,TRUE
7cfa215f-4b44-3188-9770-3ddd813d1c9f,"Action, Adventure, Fantasy",Wonder Woman 1984,73,58,2020-12-25,TRUE,TRUE
077826d4-dd7d-3afb-9638-a1a300245333,"Fantasy, Adventure, Action",Monster Hunter,70,44,2020-12-18,TRUE,TRUE
acd42e0e-c468-4558-8824-952cc9d096dc,"Sci-Fi, Drama",The Midnight Sky,26,49,2020-12-11,TRUE,TRUE
86de1b0f-c12c-3198-aeb1-ae4e69c6721a,"Drama, Action",Persuasion,80,,2020-12-05,TRUE,TRUE
bbe0e08b-905a-30fe-ac40-bf9342e5c000,"Kids & Family, Comedy, Adventure, Animation",The Croods: A New Age,94,77,2020-11-25,TRUE,TRUE
2b543959-3a30-39b6-9f80-89540c9cbefb,Drama,Sound of Metal,90,97,2020-11-20,TRUE,TRUE
46733cb6-db2a-4d2c-9c99-9c5fa761741e,Drama,Hillbilly Elegy,82,25,2020-11-11,TRUE,TRUE
3f966ef9-f758-399e-b000-12482ca38566,"Drama, Mystery & Thriller",Let Him Go,76,85,2020-11-06,TRUE,TRUE
a10ef446-ab80-3fcf-87b4-572d1f6f36ee,Comedy,Borat Subsequent Moviefilm,62,85,2020-10-23,TRUE,TRUE
ed06eb99-44f0-32d8-af9c-eaac2ce1dda4,"Action, Mystery & Thriller",Honest Thief,87,41,2020-10-16,TRUE,TRUE
f967aff6-789f-3d0b-be09-34d45387e4ea,Mystery & Thriller,Funny Games,83,72,2020-10-15,TRUE,TRUE
2330fe79-8a02-3173-9ed5-1920ab44a6dc,Comedy,Withnail and I,94,92,2020-10-15,TRUE,TRUE
9a1d0232-a2ad-3ed5-bb03-50723c04b362,Comedy,The War With Grandpa,85,29,2020-10-09,TRUE,TRUE
db684782-e9c0-3d08-86b4-01ca2b3dc561,"Holiday, Comedy",Hubie Halloween,48,52,2020-10-07,TRUE,TRUE
e714957a-5cca-3ab5-bba4-420372699625,"Mystery & Thriller, Action, Adventure, Crime",Enola Holmes,71,91,2020-09-24,TRUE,TRUE
5dde4d4a-1e39-3d38-994a-addcb1903ca3,"Mystery & Thriller, Crime, Drama",Edison,36,11,2020-09-20,TRUE,TRUE
3620bc31-b0a2-429d-9093-7d8458c76c7b,"Crime, Drama, Mystery & Thriller",The Devil All the Time,79,65,2020-09-16,TRUE,TRUE
e9b00b5d-cdf2-30bb-a4f0-9f5bacaeea19,"Mystery & Thriller, Horror",I'm Thinking of Ending Things,50,82,2020-09-04,TRUE,TRUE
7e63963f-6cf7-4077-8577-3c2d92ee5e0b,"Adventure, Action",Mulan,46,72,2020-09-04,TRUE,TRUE
98e7fc58-e962-460b-a61a-741981bfcac4,"Action, Sci-Fi, Mystery & Thriller",Tenet,76,69,2020-09-03,TRUE,TRUE
361a8bbe-f080-3a7a-a138-87ed07db9f97,"Comedy, Adventure, Fantasy",Bill & Ted Face the Music,65,82,2020-08-28,TRUE,TRUE
17ffe6b8-264f-3f6a-b915-2ed20f03212f,"Fantasy, Horror",The New Mutants,56,36,2020-08-28,TRUE,TRUE
35e574b8-5403-3606-8626-bcaa5ccc0d3c,Mystery & Thriller,Unhinged,77,49,2020-08-21,TRUE,TRUE
51e72d04-b9e3-39a6-825f-bd44db64ad3e,"Horror, Mystery & Thriller",The Breed,29,27,2020-07-23,TRUE,TRUE
d5d4ae2e-e77d-3985-ad68-247f34909ad5,"War, History, Drama",Greyhound,76,78,2020-07-10,TRUE,TRUE
388b66fb-c00b-32dc-a454-40812d4e5b4f,"Romance, Comedy",Palm Springs,89,94,2020-07-10,TRUE,TRUE
ab736b21-7526-3d51-8867-aa862b8d046e,"Action, Fantasy",The Old Guard,70,80,2020-07-10,TRUE,TRUE
ef44edef-aa12-468f-9269-71c8078373cd,"Fantasy, Adventure",Artemis Fowl,20,8,2020-07-08,TRUE,TRUE
f79887ba-badc-32ba-9008-3217da2b170a,Musical,Hamilton,89,98,2020-07-03,TRUE,TRUE
d4707199-1dca-39c3-9305-05e48209707e,"Musical, Comedy",Eurovision Song Contest: The Story of Fire Saga,77,64,2020-06-26,TRUE,TRUE
eae81852-f0c5-3c43-b2fc-0cfb1f137185,"Drama, War",Da 5 Bloods,53,92,2020-06-13,TRUE,TRUE
101647f0-d842-3581-b065-aea5e94c0ff7,"Drama, Romance",365 Days,31,0,2020-06-07,TRUE,TRUE
a08bcefe-7e22-3efb-8446-4a5cb9440159,"Comedy, Drama",The King of Staten Island,83,76,2020-05-28,TRUE,TRUE
e6bf279a-6f4f-3f19-bffb-af1e6a5d1657,Drama,This Is England,90,93,2020-05-18,TRUE,TRUE
298dd97c-a5a3-40f5-a6a6-d284ee85bf0a,"Kids & Family, Comedy, Adventure, Animation",SCOOB!,53,48,2020-05-15,TRUE,TRUE
e4b3adff-6862-33ec-9376-c1fbe7f7da8d,"Fantasy, Mystery & Thriller",The Vast of Night,66,92,2020-05-15,TRUE,TRUE
f357baa7-417f-3718-9c60-f419d77350bd,"Action, Mystery & Thriller",Extraction,71,67,2020-04-25,TRUE,TRUE
286874a5-888a-39b5-af84-20cb11c46c24,Action,Virtuosity,31,32,2020-04-11,TRUE,TRUE
c7414202-c808-363b-9c4a-00796206702f,"Horror, Mystery & Thriller",A Tale of Two Sisters,83,86,2020-04-06,TRUE,TRUE
a9ca1f6f-a39d-327e-b640-ad97db1e6ad8,"Mystery & Thriller, Comedy, Drama",Lady Vengeance,87,76,2020-04-06,TRUE,TRUE
ce32fc66-3a42-33b5-8f11-0bc1399683bf,"Mystery & Thriller, Sci-Fi",Vivarium,39,72,2020-03-25,TRUE,TRUE
8d546898-459f-3122-86ec-afe62decc881,"Sci-Fi, Mystery & Thriller",The Platform,73,80,2020-03-21,TRUE,TRUE
b6a9142f-28f9-4e32-8414-12c69ec095c5,"Biography, Drama, Romance, Music",I Still Believe,98,49,2020-03-13,TRUE,TRUE
56cc13af-7ed1-4488-9a12-fcb1021cb93f,"Romance, Drama",EMMA.,72,86,2020-03-06,TRUE,TRUE
3b004e31-c328-473a-93a0-607ea0ff6f48,"Kids & Family, Comedy, Adventure, Fantasy, Animation",Onward,95,88,2020-03-06,TRUE,TRUE
c42df740-9573-34f9-b39a-3a9e75d77d39,Drama,The Way Back,84,84,2020-03-06,TRUE,TRUE
886d8bc9-22cb-3bb7-b734-b729b2155794,"Horror, Mystery & Thriller",The Invisible Man,88,92,2020-02-28,TRUE,TRUE
21681bee-d4ea-3bb9-a97e-c21ab5cfaef5,"Action, Adventure, Anime",My Hero Academia: Heroes Rising,98,90,2020-02-26,TRUE,TRUE
815a3908-6420-38c3-aa1e-46cd0d475fcd,"Adventure, Drama",The Call of the Wild,89,63,2020-02-21,TRUE,TRUE
e6dae6c1-62b1-386c-9c03-423d392398aa,"Horror, Mystery & Thriller",Blumhouse's Fantasy Island,48,8,2020-02-14,TRUE,TRUE
35ac8f86-4573-345c-8076-06a4dc1ca076,"Comedy, Drama",Downhill,14,36,2020-02-14,TRUE,TRUE
830ee800-ff39-3bbb-b43b-5d2cdafab169,"Kids & Family, Comedy, Adventure",Sonic the Hedgehog,93,64,2020-02-14,TRUE,TRUE
a5eb2634-eb0a-3515-858f-f6e19147bf22,"Romance, Drama",The Photograph,81,75,2020-02-14,TRUE,TRUE
78566114-a33b-3c58-8a31-42bdb19ec6bd,"Action, Comedy",Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),78,79,2020-02-07,TRUE,TRUE
c54a2399-02ee-3896-a0b7-569f5a28fbbc,"Horror, Fantasy",Gretel & Hansel,23,62,2020-01-31,TRUE,TRUE
d3c47501-55e8-4df0-9f84-304c4381874d,"Documentary, Music",Taylor Swift: Miss Americana,91,91,2020-01-31,TRUE,TRUE
923ff1d3-47b3-3b49-ad96-e14b3e55c14e,"Crime, Drama, Comedy",The Gentlemen,84,75,2020-01-24,TRUE,TRUE
a0d19aa0-eeec-37b7-9e55-9133c6a0c22f,"Horror, Mystery & Thriller",The Turning,15,12,2020-01-24,TRUE,TRUE
262a9c51-54fb-3a7b-ba38-c8d8042ada8b,"Action, Comedy",Bad Boys for Life,96,76,2020-01-17,TRUE,TRUE
8a7165e0-89fe-3b52-bfb1-cb5ae8cea382,"Kids & Family, Fantasy, Adventure, Comedy",Dolittle,76,15,2020-01-17,TRUE,TRUE
50de25a4-6d36-3573-8d11-f5a02381b50f,"Drama, Romance, Animation",5 Centimeters per Second,88,,2020-01-16,TRUE,TRUE
f5465302-235c-3d9a-921c-f78955a8c3e6,Comedy,Like a Boss,65,22,2020-01-10,TRUE,TRUE
821d64ff-62ed-3eef-94c9-8faf4dc02eb3,"Sci-Fi, Horror, Mystery & Thriller, Action",Underwater,60,48,2020-01-10,TRUE,TRUE
61ae22fe-7ddc-3c05-982e-0816a9828227,Sci-Fi,Dark Star,65,74,2020-01-07,TRUE,TRUE
21463353-2d64-3ef0-983e-074b3ca6d937,"Horror, Mystery & Thriller",The Grudge,23,20,2020-01-03,TRUE,TRUE
a1ab7c81-56dc-3542-9701-d53e9fa9b560,"War, History, Drama",1917,88,89,2019-12-25,TRUE,TRUE
f54687e3-0eb3-343d-8bd7-e54f25fa3d8a,Drama,Just Mercy,99,85,2019-12-25,TRUE,TRUE
4026d6f0-ec26-3bd9-83e9-628a48df2e25,Drama,Little Women,92,95,2019-12-25,TRUE,TRUE
13c7d863-0f50-43f6-8293-eeeaf1dfd7d5,"Kids & Family, Comedy, Adventure, Action, Animation",Spies in Disguise,92,77,2019-12-25,TRUE,TRUE
342d5498-0b57-46bb-bd65-2474e3b1b748,"Musical, Comedy, Drama",Cats,53,19,2019-12-20,TRUE,TRUE
d7083795-3ab7-3b17-9717-bbe6401ffd79,"Sci-Fi, Adventure, Action, Fantasy",Star Wars: The Rise of Skywalker,86,51,2019-12-20,TRUE,TRUE
0dbe2d22-cfb2-4de0-876c-355fde18a76a,"Action, Mystery & Thriller",6 Underground,60,36,2019-12-13,TRUE,TRUE
87c47b72-ecd9-3993-a317-9f966a49b688,Drama,Bombshell,84,68,2019-12-13,TRUE,TRUE
46c4dbc9-c0eb-39aa-8294-71c736ee8b45,"Adventure, Action, Comedy, Fantasy",Jumanji: The Next Level,87,72,2019-12-13,TRUE,TRUE
76c08fcb-877c-3416-9b17-76dee66745dd,"Mystery & Thriller, Comedy",Uncut Gems,52,91,2019-12-13,TRUE,TRUE
c3f38043-ebbc-3c8c-92e2-e636a7e2b875,"Fantasy, Anime",Porco Rosso,87,96,2019-12-12,TRUE,TRUE
5c5662f3-e6c7-37f3-ba39-74df503ee760,"Kids & Family, Adventure, Comedy, Fantasy, Animation",The Cat Returns,82,88,2019-12-12,TRUE,TRUE
5bcfae94-c0a0-3ef1-9e90-b46b33850ef0,"Fantasy, Anime",My Neighbor Totoro,94,93,2019-12-10,TRUE,TRUE
9e0f714f-11aa-4f4f-8ec2-4eaf5bf291ff,Drama,Richard Jewell,96,77,2019-12-10,TRUE,TRUE
8a363780-1f11-340c-8ecb-cf0487ff47f2,"Mystery & Thriller, Comedy, Drama",Knives Out,92,97,2019-11-27,TRUE,TRUE
a16ec3d4-ccbc-4e17-9fd9-18f60de0cd31,"Crime, Drama, Romance",Queen & Slim,92,83,2019-11-27,TRUE,TRUE
a04f5f9d-da65-454f-a93e-8db0a5ed4252,Drama,The Two Popes,88,89,2019-11-27,TRUE,TRUE
0c103277-753b-34e9-8793-f54a8e1434c8,"Action, Mystery & Thriller, Crime, Drama",21 Bridges,91,54,2019-11-22,TRUE,TRUE
586d3d97-d93a-30cb-b57f-ece623b32a7f,"Biography, Drama",A Beautiful Day in the Neighborhood,92,95,2019-11-22,TRUE,TRUE
dd7ac8da-fe55-3c42-a6db-543247d5e442,"Drama, Mystery & Thriller",Dark Waters,95,89,2019-11-22,TRUE,TRUE
2668991b-1aaf-3492-884d-741163f32004,"Kids & Family, Musical, Comedy, Adventure, Animation",Frozen II,92,77,2019-11-22,TRUE,TRUE
27b621dd-46c0-3deb-90be-d63e84f9fc32,"History, Drama, Biography",Ford v Ferrari,98,92,2019-11-15,TRUE,TRUE
db5464ef-2943-356b-9dbb-b08d9719b5f0,"Mystery & Thriller, Crime, Drama",The Good Liar,85,64,2019-11-15,TRUE,TRUE
ccc99df7-c656-3434-81bf-1faf6a059398,"Comedy, Drama",Jojo Rabbit,94,80,2019-11-08,TRUE,TRUE
4f8c13a1-29e5-31e3-b41e-c024fefa5396,"Kids & Family, Holiday, Comedy, Adventure, Animation",Klaus,96,95,2019-11-08,TRUE,TRUE
c63c4714-667e-3adc-a670-fd0ac0fba5f6,"Holiday, Romance, Comedy",Last Christmas,81,46,2019-11-08,TRUE,TRUE
c0f69775-8d54-3a7d-8223-093337d54c23,"War, History, Drama",Midway,92,42,2019-11-08,TRUE,TRUE
7b40f8ab-feab-3c6d-86e5-9db311426012,Comedy,Playing With Fire,77,24,2019-11-08,TRUE,TRUE
72102635-43ad-3966-a679-557958429534,"Horror, Mystery & Thriller",Doctor Sleep,89,78,2019-11-07,TRUE,TRUE
be0e0b12-e156-3f79-9fd0-d183cb2f65f2,"Biography, History, Drama",Harriet,97,74,2019-11-01,TRUE,TRUE
757673e2-1ec4-3e48-b971-269c4e90c716,"Mystery & Thriller, Crime, Drama",Motherless Brooklyn,80,64,2019-11-01,TRUE,TRUE
32a10dae-ad1a-3ea1-ae81-9ecf34f3f81f,"Sci-Fi, Action",Terminator: Dark Fate,82,70,2019-11-01,TRUE,TRUE
335872ea-b242-32ad-964d-841d992220ad,"Mystery & Thriller, Crime, Drama, Action",Black and Blue,93,49,2019-10-25,TRUE,TRUE
0aa3aa21-7670-3caf-9d8b-7abfb081f462,"Action, Adventure, Comedy",Charlie's Angels,78,52,2019-10-25,TRUE,TRUE
b0f061ef-23da-3358-8f5b-a5b913890a2c,"Fantasy, Adventure",Maleficent: Mistress of Evil,95,39,2019-10-18,TRUE,TRUE
dd6b959d-6f65-3c5b-adcc-9a607f7cd898,"Comedy, Horror, Action",Zombieland: Double Tap,88,68,2019-10-18,TRUE,TRUE
04153b4d-2346-3b3f-b0a3-7692a0b17491,"Crime, Drama",El Camino: A Breaking Bad Movie,81,92,2019-10-11,TRUE,TRUE
9da21a5f-fc72-3e2b-8df3-2484f853fc38,"Action, Mystery & Thriller, Sci-Fi, Fantasy",Gemini Man,83,27,2019-10-11,TRUE,TRUE
a82538f5-e84b-32e8-9a49-2872b563d583,"Comedy, Mystery & Thriller, Drama",Parasite,90,99,2019-10-11,TRUE,TRUE
fb366d03-c1a8-3f2a-825a-c401eaae3f22,"Kids & Family, Comedy, Animation",The Addams Family,69,45,2019-10-11,TRUE,TRUE
e8f9a93f-cb12-45f6-bd8e-e697bff6878a,"History, Drama, Biography",The King,84,71,2019-10-11,TRUE,TRUE
a50bc50f-396f-3d64-80f9-850414c4a40b,"Crime, Drama",Joker,88,69,2019-10-03,TRUE,TRUE
455d87bc-6850-4c1d-a0eb-ad5c10757515,"Kids & Family, Comedy, Adventure, Animation",Abominable,95,82,2019-09-27,TRUE,TRUE
ce86d040-4777-3495-968e-33389d03086b,"Biography, History, Drama, Music",Judy,85,82,2019-09-27,TRUE,TRUE
d3d17414-4472-3e59-a5a6-8c2163740106,"Sci-Fi, Adventure, Mystery & Thriller",Ad Astra,40,83,2019-09-20,TRUE,TRUE
077418ef-4ed5-4330-bce0-7a6f3d462868,Drama,Downton Abbey,94,84,2019-09-20,TRUE,TRUE
f875f2a0-497a-38c1-9c9a-ef72ee50b23a,Action,Rambo: Last Blood,81,26,2019-09-20,TRUE,TRUE
addb8313-c3e5-3158-824b-8b11e13ac458,"Comedy, Drama",Hustlers,65,87,2019-09-13,TRUE,TRUE
f4ee6019-992a-3308-bcbd-449385e6c787,"Horror, Mystery & Thriller",It: Chapter Two,78,62,2019-09-06,TRUE,TRUE
b0a8dd79-b9c5-362b-bb78-0c40de2d78b3,"Horror, Mystery & Thriller",Midsommar,63,83,2019-08-30,TRUE,TRUE
ff72e2cc-4933-3923-b14c-9de4a37760b1,Adventure,Sholay,95,93,2019-08-27,TRUE,TRUE
fca2327c-faf0-4c9a-91ec-558f45123aeb,"Comedy, Stand-Up",Dave Chappelle: Sticks & Stones,99,40,2019-08-26,TRUE,TRUE
9b1bb242-d7bc-3333-afdd-6cf042502c28,"Action, Mystery & Thriller",Angel Has Fallen,93,38,2019-08-23,TRUE,TRUE
bcffbe1c-b54b-4200-a726-132bb8409a60,Drama,Overcomer,98,56,2019-08-23,TRUE,TRUE
0cd67794-f8f0-328c-ba4b-a1214c260741,"Comedy, Drama, Adventure",The Peanut Butter Falcon,96,95,2019-08-23,TRUE,TRUE
03475dea-1096-3ed2-a372-19d98bbe5b5a,"Horror, Mystery & Thriller, Comedy",Ready or Not,78,89,2019-08-21,TRUE,TRUE
877d85ed-8529-30cd-beef-01e8fcac80c1,"Comedy, Drama, Music",Blinded by the Light,91,89,2019-08-16,TRUE,TRUE
6476cd54-ceb6-3721-8c3a-37eb5ca591f4,Comedy,Good Boys,86,81,2019-08-16,TRUE,TRUE
3c8fa618-b5e8-3d45-9235-2771354d3df8,"Kids & Family, Comedy, Adventure, Animation",The Angry Birds Movie 2,84,72,2019-08-13,TRUE,TRUE
cf5aec5c-d545-3dbb-9a6f-048043381147,"Kids & Family, Adventure, Mystery & Thriller, Comedy",Dora and the Lost City of Gold,88,85,2019-08-09,TRUE,TRUE
0c57732e-5e9d-31a6-ad2c-f546d49c8890,"Horror, Mystery & Thriller, Adventure",Scary Stories to Tell in the Dark,72,77,2019-08-09,TRUE,TRUE
055c6f7d-1a88-3211-8d41-071abf4ca6b2,"Comedy, Drama",The Art of Racing in the Rain,96,45,2019-08-09,TRUE,TRUE
83e3861c-8a25-3f03-ab9a-1e8f0994775e,"Crime, Drama",The Kitchen,69,24,2019-08-09,TRUE,TRUE
898439d3-d4fc-3a8e-a265-cb6ebe4e9c5f,"Action, Adventure, Comedy",Fast & Furious Presents: Hobbs & Shaw,88,67,2019-08-02,TRUE,TRUE
905dee0d-15e0-3a12-b5c5-414256cdaed0,"Comedy, Drama",Once Upon a Time... In Hollywood,70,86,2019-07-26,TRUE,TRUE
9057c2cf-7cab-317f-876f-e50b245ca76e,"Kids & Family, Adventure, Drama",The Lion King,88,52,2019-07-19,TRUE,TRUE
79930f68-4263-3e60-86be-efe14f626156,"Horror, Mystery & Thriller",Crawl,75,84,2019-07-12,TRUE,TRUE
dfec915a-650e-395a-a0ae-9ad5dddb13d3,"Comedy, Action",Stuber,79,42,2019-07-12,TRUE,TRUE
b752d859-b9a3-330d-80d2-7ab990910d34,"Drama, Romance",The Edge of Love,43,37,2019-07-09,TRUE,TRUE
e30a2b53-f8e0-35f2-a0a2-cac777f4bdc1,"Action, Adventure, Fantasy, Comedy",Spider-Man: Far From Home,95,91,2019-07-02,TRUE,TRUE
8ea832fb-a183-4725-9a6a-1ba710246b9f,"Romance, Comedy, Music",Yesterday,89,63,2019-06-28,TRUE,TRUE
fac2e107-a2d9-3a54-9909-7d301d91c87f,"Horror, Mystery & Thriller",Annabelle Comes Home,70,64,2019-06-26,TRUE,TRUE
778f842b-0372-3498-b000-118a1a143f73,"Horror, Mystery & Thriller",Child's Play,57,63,2019-06-21,TRUE,TRUE
e0b25a6e-2d4f-3688-af28-49df978f4a94,"Kids & Family, Comedy, Adventure, Fantasy, Animation",Toy Story 4,94,97,2019-06-21,TRUE,TRUE
5fdd3e09-6f7e-4225-9f67-1b1f0524a6a2,"Comedy, Drama",Late Night,77,80,2019-06-14,TRUE,TRUE
e3d56bd8-a285-31dd-8306-fd8e331d05b7,"Sci-Fi, Adventure, Comedy, Action",Men in Black: International,66,23,2019-06-14,TRUE,TRUE
